,Location,Date,Time,Latitude,Longitude,Altitude,Month,Hour,Season,Humidity,Temp,Wind,Visibility,Pressure,Cloud,PolyPwr,power_class
13134,Peterson,2017-06-30,1100,38.82,-104.71,1879,6,11,Summer,20.52002,29.69246,10,10.0,817.3,47,9.75153,2
13135,Peterson,2017-06-30,1200,38.82,-104.71,1879,6,12,Summer,13.50708,35.54611,13,10.0,817.0,722,20.71774,5
13136,Peterson,2017-06-30,1300,38.82,-104.71,1879,6,13,Summer,11.66382,38.65295,13,10.0,816.5,722,21.90831,5
13137,Peterson,2017-06-30,1400,38.82,-104.71,1879,6,14,Summer,38.1958,28.44872,6,10.0,816.5,722,21.81536,5
13138,Peterson,2017-06-30,1500,38.82,-104.71,1879,6,15,Summer,22.19238,28.33542,7,10.0,816.2,160,6.3784,1
13139,Peterson,2017-07-01,1000,38.82,-104.71,1879,7,10,Summer,13.43384,42.61833,7,10.0,816.2,722,16.99895,4
13140,Peterson,2017-07-01,1100,38.82,-104.71,1879,7,11,Summer,11.93848,44.54941,8,10.0,815.9,722,20.20711,5
13141,Peterson,2017-07-01,1300,38.82,-104.71,1879,7,13,Summer,12.51831,42.59315,13,10.0,814.8,722,23.0531,5
13142,Peterson,2017-07-01,1400,38.82,-104.71,1879,7,14,Summer,13.40942,38.75618,14,10.0,813.9,722,21.87194,5
13143,Peterson,2017-07-01,1500,38.82,-104.71,1879,7,15,Summer,13.97705,37.40166,9,10.0,813.4,722,20.24921,5
13144,Peterson,2017-07-02,1000,38.82,-104.71,1879,7,10,Summer,10.30884,45.79315,6,10.0,815.1,722,16.90342,4
13145,Peterson,2017-07-02,1100,38.82,-104.71,1879,7,11,Summer,7.2876,48.39142,6,10.0,814.8,722,19.99603,4
13146,Peterson,2017-07-02,1200,38.82,-104.71,1879,7,12,Summer,4.78516,49.59488,8,10.0,814.2,722,22.27529,5
13147,Peterson,2017-07-02,1300,38.82,-104.71,1879,7,13,Summer,4.23584,47.67891,5,10.0,813.9,240,25.45068,6
13148,Peterson,2017-07-02,1530,38.82,-104.71,1879,7,15,Summer,38.3728,23.20435,8,10.0,816.7,722,5.65389,1
13149,Peterson,2017-07-02,1545,38.82,-104.71,1879,7,15,Summer,30.10254,24.48586,6,10.0,815.9,75,3.55212,1
13150,Peterson,2017-07-03,1000,38.82,-104.71,1879,7,10,Summer,11.06567,47.04445,0,10.0,815.9,722,16.11013,4
13151,Peterson,2017-07-03,1100,38.82,-104.71,1879,7,11,Summer,6.97021,52.29637,0,10.0,815.3,722,19.25042,4
13152,Peterson,2017-07-03,1200,38.82,-104.71,1879,7,12,Summer,6.28052,47.13257,7,10.0,815.1,722,14.92352,3
13153,Peterson,2017-07-03,1215,38.82,-104.71,1879,7,12,Summer,6.67114,45.80826,3,10.0,815.1,722,10.60832,2
13154,Peterson,2017-07-03,1300,38.82,-104.71,1879,7,13,Summer,4.35181,50.27214,10,10.0,814.8,722,24.62908,6
13155,Peterson,2017-07-03,1400,38.82,-104.71,1879,7,14,Summer,11.34033,35.42023,15,10.0,815.1,150,11.27612,2
13156,Peterson,2017-07-03,1500,38.82,-104.71,1879,7,15,Summer,15.19775,34.27971,17,10.0,814.8,200,23.41186,5
13157,Peterson,2017-07-04,1000,38.82,-104.71,1879,7,10,Summer,4.78516,47.69653,16,10.0,814.8,722,17.0866,4
13158,Peterson,2017-07-04,1100,38.82,-104.71,1879,7,11,Summer,3.03345,51.52344,13,10.0,815.1,722,20.36068,5
13159,Peterson,2017-07-04,1200,38.82,-104.71,1879,7,12,Summer,3.125,51.55113,15,10.0,815.1,722,22.30489,5
13160,Peterson,2017-07-04,1300,38.82,-104.71,1879,7,13,Summer,1.88599,47.76451,14,10.0,814.8,722,23.55447,5
13161,Peterson,2017-07-04,1315,38.82,-104.71,1879,7,13,Summer,1.84937,47.6915,20,10.0,814.8,722,23.39015,5
13162,Peterson,2017-07-04,1400,38.82,-104.71,1879,7,14,Summer,3.50342,41.96625,18,10.0,814.8,722,15.12501,3
13163,Peterson,2017-07-04,1500,38.82,-104.71,1879,7,15,Summer,5.18188,41.2915,16,10.0,814.8,140,7.85658,1
13164,Peterson,2017-07-04,1545,38.82,-104.71,1879,7,15,Summer,6.65894,37.36389,15,10.0,814.8,140,4.37956,1
13165,Peterson,2017-07-05,1000,38.82,-104.71,1879,7,10,Summer,6.40259,50.24948,5,10.0,818.2,722,16.25496,4
13166,Peterson,2017-07-05,1100,38.82,-104.71,1879,7,11,Summer,5.36499,49.59991,10,10.0,818.2,722,19.81876,4
13167,Peterson,2017-07-05,1200,38.82,-104.71,1879,7,12,Summer,6.00586,50.38544,9,10.0,818.2,722,21.97096,5
13168,Peterson,2017-07-05,1300,38.82,-104.71,1879,7,13,Summer,5.45044,49.08882,10,10.0,817.9,722,22.07428,5
13169,Peterson,2017-07-05,1400,38.82,-104.71,1879,7,14,Summer,7.17773,45.10078,7,10.0,817.6,722,22.32064,5
13170,Peterson,2017-07-05,1500,38.82,-104.71,1879,7,15,Summer,8.12988,41.95869,0,10.0,817.6,722,19.88908,4
13171,Peterson,2017-07-06,1000,38.82,-104.71,1879,7,10,Summer,6.97632,49.67041,9,10.0,819.8,722,16.13016,4
13172,Peterson,2017-07-06,1100,38.82,-104.71,1879,7,11,Summer,5.76172,50.90912,15,10.0,819.6,722,19.47702,4
13173,Peterson,2017-07-06,1200,38.82,-104.71,1879,7,12,Summer,5.45044,47.09984,17,10.0,819.3,722,21.0219,5
13174,Peterson,2017-07-06,1300,38.82,-104.71,1879,7,13,Summer,5.45044,47.67387,16,10.0,819.0,722,23.59089,5
13175,Peterson,2017-07-06,1400,38.82,-104.71,1879,7,14,Summer,8.1665,38.70331,13,10.0,818.7,722,13.60991,3
13176,Peterson,2017-07-06,1500,38.82,-104.71,1879,7,15,Summer,8.55713,36.7395,11,10.0,818.4,200,2.39264,1
13177,Peterson,2017-07-07,1000,38.82,-104.71,1879,7,10,Summer,5.02319,53.49228,5,10.0,819.6,722,15.8625,3
13178,Peterson,2017-07-07,1100,38.82,-104.71,1879,7,11,Summer,4.35791,53.46207,6,10.0,819.3,722,19.13758,4
13179,Peterson,2017-07-07,1200,38.82,-104.71,1879,7,12,Summer,4.30298,54.22241,9,10.0,819.3,722,23.22822,5
13180,Peterson,2017-07-07,1445,38.82,-104.71,1879,7,14,Summer,34.32617,25.15053,17,10.0,819.8,140,2.4709,1
13181,Peterson,2017-07-07,1500,38.82,-104.71,1879,7,15,Summer,36.36475,24.5488,20,10.0,819.8,140,3.5126,1
13182,Peterson,2017-07-07,1515,38.82,-104.71,1879,7,15,Summer,33.14209,24.57146,15,10.0,819.8,140,4.43216,1
13183,Peterson,2017-07-08,1000,38.82,-104.71,1879,7,10,Summer,8.8623,50.96451,0,10.0,819.3,722,15.83974,3
13184,Peterson,2017-07-08,1100,38.82,-104.71,1879,7,11,Summer,7.87354,50.95192,10,10.0,819.0,722,19.14963,4
13185,Peterson,2017-07-08,1200,38.82,-104.71,1879,7,12,Summer,9.198,48.35114,11,10.0,819.0,722,21.5769,5
13186,Peterson,2017-07-08,1300,38.82,-104.71,1879,7,13,Summer,11.95679,44.51164,20,10.0,818.7,722,5.62325,1
13187,Peterson,2017-07-08,1315,38.82,-104.71,1879,7,13,Summer,16.82129,38.06633,11,10.0,818.4,722,2.37594,1
13188,Peterson,2017-07-08,1445,38.82,-104.71,1879,7,14,Summer,99.98779,19.41269,3,10.0,818.4,722,1.58041,1
13189,Peterson,2017-07-08,1500,38.82,-104.71,1879,7,15,Summer,98.22388,18.80089,7,10.0,818.7,722,4.61937,1
13190,Peterson,2017-07-09,1000,38.82,-104.71,1879,7,10,Summer,11.12671,50.30739,7,10.0,816.7,722,16.0224,4
13191,Peterson,2017-07-09,1100,38.82,-104.71,1879,7,11,Summer,7.9895,50.97206,3,10.0,816.2,722,19.59315,4
13192,Peterson,2017-07-09,1200,38.82,-104.71,1879,7,12,Summer,5.70068,52.92831,0,10.0,815.9,722,20.96658,5
13193,Peterson,2017-07-09,1300,38.82,-104.71,1879,7,13,Summer,6.96411,49.72832,9,10.0,815.6,722,22.06089,5
13194,Peterson,2017-07-09,1400,38.82,-104.71,1879,7,14,Summer,8.31299,46.45531,13,10.0,815.3,722,24.32852,6
13195,Peterson,2017-07-09,1500,38.82,-104.71,1879,7,15,Summer,8.3252,43.88977,3,10.0,814.8,722,20.43819,5
13196,Peterson,2017-07-10,1000,38.82,-104.71,1879,7,10,Summer,6.40259,51.58386,7,10.0,813.7,722,15.99326,3
13197,Peterson,2017-07-10,1100,38.82,-104.71,1879,7,11,Summer,5.96924,54.25514,8,10.0,813.7,722,19.50375,4
13198,Peterson,2017-07-10,1200,38.82,-104.71,1879,7,12,Summer,5.96313,49.69055,14,10.0,813.4,722,21.25149,5
13199,Peterson,2017-07-10,1300,38.82,-104.71,1879,7,13,Summer,6.30493,48.3461,8,10.0,812.8,722,22.26162,5
13200,Peterson,2017-07-10,1400,38.82,-104.71,1879,7,14,Summer,9.45435,41.21597,13,10.0,812.2,240,14.12015,3
13201,Peterson,2017-07-10,1500,38.82,-104.71,1879,7,15,Summer,9.77173,39.33777,11,10.0,812.0,722,8.01934,2
13202,Peterson,2017-07-11,1000,38.82,-104.71,1879,7,10,Summer,19.72656,32.93022,5,10.0,812.5,140,6.2749,1
13203,Peterson,2017-07-11,1100,38.82,-104.71,1879,7,11,Summer,9.09424,46.45279,11,10.0,812.5,180,11.44384,2
13204,Peterson,2017-07-11,1200,38.82,-104.71,1879,7,12,Summer,10.22949,43.87718,14,10.0,812.2,180,22.51881,5
13205,Peterson,2017-07-11,1300,38.82,-104.71,1879,7,13,Summer,6.68945,50.9066,15,10.0,811.7,722,24.17401,6
13206,Peterson,2017-07-12,1000,38.82,-104.71,1879,7,10,Summer,15.00244,41.33179,7,10.0,814.5,240,14.68651,3
13207,Peterson,2017-07-12,1100,38.82,-104.71,1879,7,11,Summer,13.84277,41.89072,3,10.0,814.8,200,9.08231,2
13208,Peterson,2017-07-12,1200,38.82,-104.71,1879,7,12,Summer,18.35327,37.48726,17,10.0,815.1,100,7.31476,1
13209,Peterson,2017-07-12,1300,38.82,-104.71,1879,7,13,Summer,19.17725,36.74706,17,10.0,815.1,100,26.6767,6
13210,Peterson,2017-07-12,1400,38.82,-104.71,1879,7,14,Summer,17.75513,39.30504,11,10.0,815.1,100,8.14843,2
13211,Peterson,2017-07-12,1500,38.82,-104.71,1879,7,15,Summer,21.68579,36.70174,21,10.0,814.8,100,26.65796,6
13212,Peterson,2017-07-13,1100,38.82,-104.71,1879,7,11,Summer,35.80933,31.01173,10,10.0,819.3,43,8.32337,2
13213,Peterson,2017-07-13,1200,38.82,-104.71,1879,7,12,Summer,20.3064,41.32927,10,10.0,819.3,38,27.15412,6
13214,Peterson,2017-07-13,1300,38.82,-104.71,1879,7,13,Summer,43.2251,30.29419,0,10.0,819.0,38,3.43921,1
13215,Peterson,2017-07-13,1330,38.82,-104.71,1879,7,13,Summer,43.32275,30.25642,3,10.0,819.0,60,6.34281,1
13216,Peterson,2017-07-13,1400,38.82,-104.71,1879,7,14,Summer,54.13208,25.9008,6,8.0,819.0,43,3.54457,1
13217,Peterson,2017-07-14,1000,38.82,-104.71,1879,7,10,Summer,16.38184,47.69905,5,10.0,819.8,722,16.16774,4
13218,Peterson,2017-07-14,1100,38.82,-104.71,1879,7,11,Summer,17.7063,43.21251,8,10.0,819.8,120,15.17129,3
13219,Peterson,2017-07-14,1300,38.82,-104.71,1879,7,13,Summer,16.13159,42.00401,8,10.0,819.6,130,19.40705,4
13220,Peterson,2017-07-14,1400,38.82,-104.71,1879,7,14,Summer,20.08667,40.04776,10,10.0,819.6,45,29.39464,6
13221,Peterson,2017-07-14,1500,38.82,-104.71,1879,7,15,Summer,29.96216,33.58986,10,10.0,819.0,50,2.43679,1
13222,Peterson,2017-07-15,1000,38.82,-104.71,1879,7,10,Summer,63.15308,24.57901,9,10.0,820.1,120,7.53283,1
13223,Peterson,2017-07-15,1100,38.82,-104.71,1879,7,11,Summer,38.87939,32.92267,7,10.0,820.4,120,13.9348,3
13224,Peterson,2017-07-15,1200,38.82,-104.71,1879,7,12,Summer,39.66064,29.74281,8,10.0,820.1,47,3.50081,1
13225,Peterson,2017-07-15,1300,38.82,-104.71,1879,7,13,Summer,53.48511,24.48082,7,10.0,819.6,47,1.23786,1
13226,Peterson,2017-07-16,1100,38.82,-104.71,1879,7,11,Summer,18.19458,43.88474,9,10.0,816.7,722,19.79392,4
13227,Peterson,2017-07-16,1200,38.82,-104.71,1879,7,12,Summer,20.4895,41.32423,13,10.0,816.5,722,24.06724,6
13228,Peterson,2017-07-16,1300,38.82,-104.71,1879,7,13,Summer,18.0603,42.6284,11,10.0,815.9,250,22.95605,5
13229,Peterson,2017-07-16,1400,38.82,-104.71,1879,7,14,Summer,23.19946,38.64288,7,10.0,815.6,722,22.55843,5
13230,Peterson,2017-07-16,1500,38.82,-104.71,1879,7,15,Summer,24.53613,36.15791,11,10.0,815.1,722,20.62571,5
13231,Peterson,2017-07-17,1000,38.82,-104.71,1879,7,10,Summer,6.7688,54.79141,3,10.0,813.4,722,15.96459,3
13232,Peterson,2017-07-17,1100,38.82,-104.71,1879,7,11,Summer,5.59082,55.42839,3,10.0,813.4,722,19.18731,4
13233,Peterson,2017-07-17,1200,38.82,-104.71,1879,7,12,Summer,4.37622,59.34593,13,10.0,813.1,722,20.86312,5
13234,Peterson,2017-07-17,1300,38.82,-104.71,1879,7,13,Summer,5.84717,53.54012,13,10.0,813.1,722,21.75124,5
13235,Peterson,2017-07-17,1400,38.82,-104.71,1879,7,14,Summer,7.55005,46.45279,7,10.0,812.8,722,22.87216,5
13236,Peterson,2017-07-17,1500,38.82,-104.71,1879,7,15,Summer,9.82056,43.23013,11,10.0,812.5,722,17.74891,4
13237,Peterson,2017-07-18,1000,38.82,-104.71,1879,7,10,Summer,12.05444,47.68646,16,10.0,815.3,722,16.24323,4
13238,Peterson,2017-07-18,1100,38.82,-104.71,1879,7,11,Summer,9.29565,49.68552,20,10.0,815.6,722,19.58242,4
13239,Peterson,2017-07-18,1200,38.82,-104.71,1879,7,12,Summer,8.83179,50.91919,15,10.0,815.6,722,21.21614,5
13240,Peterson,2017-07-18,1300,38.82,-104.71,1879,7,13,Summer,10.99243,46.37222,9,10.0,815.6,722,28.21479,6
13241,Peterson,2017-07-18,1400,38.82,-104.71,1879,7,14,Summer,16.60767,38.02605,9,10.0,815.9,200,7.02715,1
13242,Peterson,2017-07-18,1500,38.82,-104.71,1879,7,15,Summer,17.7063,38.04871,0,10.0,815.3,200,9.60929,2
13243,Peterson,2017-07-19,1000,38.82,-104.71,1879,7,10,Summer,19.20776,47.67891,6,10.0,816.7,722,15.96356,3
13244,Peterson,2017-07-19,1100,38.82,-104.71,1879,7,11,Summer,16.10107,47.04193,8,10.0,816.5,722,19.13531,4
13245,Peterson,2017-07-19,1200,38.82,-104.71,1879,7,12,Summer,12.26196,50.29732,6,10.0,815.9,722,21.13657,5
13246,Peterson,2017-07-19,1300,38.82,-104.71,1879,7,13,Summer,9.09424,52.32155,14,10.0,815.3,722,21.71579,5
13247,Peterson,2017-07-19,1400,38.82,-104.71,1879,7,14,Summer,13.43994,43.15208,15,10.0,815.1,722,21.74089,5
13248,Peterson,2017-07-19,1500,38.82,-104.71,1879,7,15,Summer,14.97803,40.60165,10,10.0,814.8,722,20.0216,5
13249,Peterson,2017-07-20,1000,38.82,-104.71,1879,7,10,Summer,11.32202,52.91321,0,10.0,816.7,722,15.98814,3
13250,Peterson,2017-07-20,1100,38.82,-104.71,1879,7,11,Summer,7.89185,55.5014,3,10.0,816.7,722,18.92361,4
13251,Peterson,2017-07-20,1200,38.82,-104.71,1879,7,12,Summer,7.61108,56.70486,7,10.0,816.7,722,21.23098,5
13252,Peterson,2017-07-20,1300,38.82,-104.71,1879,7,13,Summer,9.40552,51.6468,10,10.0,816.2,722,22.55807,5
13253,Peterson,2017-07-20,1400,38.82,-104.71,1879,7,14,Summer,14.03809,45.1461,10,10.0,815.6,722,21.26961,5
13254,Peterson,2017-07-20,1500,38.82,-104.71,1879,7,15,Summer,15.02075,43.24524,9,10.0,815.1,722,20.05571,5
13255,Peterson,2017-07-21,1000,38.82,-104.71,1879,7,10,Summer,9.22852,51.61911,9,10.0,814.8,722,16.1151,4
13256,Peterson,2017-07-21,1100,38.82,-104.71,1879,7,11,Summer,5.47485,58.75931,0,10.0,814.8,722,18.57703,4
13257,Peterson,2017-07-21,1200,38.82,-104.71,1879,7,12,Summer,6.97632,54.76372,5,10.0,814.5,722,21.00498,5
13258,Peterson,2017-07-21,1300,38.82,-104.71,1879,7,13,Summer,7.06787,54.85435,5,10.0,813.9,722,22.11153,5
13259,Peterson,2017-07-21,1400,38.82,-104.71,1879,7,14,Summer,10.11963,48.37379,6,10.0,813.4,722,21.99241,5
13260,Peterson,2017-07-21,1500,38.82,-104.71,1879,7,15,Summer,10.60181,45.7428,5,10.0,812.8,250,22.20531,5
13261,Peterson,2017-07-22,1100,38.82,-104.71,1879,7,11,Summer,47.60742,27.81929,0,10.0,817.0,120,4.43058,1
13262,Peterson,2017-07-22,1200,38.82,-104.71,1879,7,12,Summer,31.86646,32.8849,0,10.0,817.0,120,9.86664,2
13263,Peterson,2017-07-22,1300,38.82,-104.71,1879,7,13,Summer,19.68384,40.02762,5,10.0,816.7,240,14.64416,3
13264,Peterson,2017-07-22,1400,38.82,-104.71,1879,7,14,Summer,16.63208,43.84445,5,10.0,815.9,250,22.09959,5
13265,Peterson,2017-07-22,1500,38.82,-104.71,1879,7,15,Summer,18.28613,40.00748,9,10.0,815.6,722,19.90544,4
13266,Peterson,2017-07-23,1000,38.82,-104.71,1879,7,10,Summer,10.69946,51.62666,3,10.0,817.3,722,15.9616,3
13267,Peterson,2017-07-23,1100,38.82,-104.71,1879,7,11,Summer,10.40039,52.82509,5,10.0,817.6,722,19.39026,4
13268,Peterson,2017-07-23,1200,38.82,-104.71,1879,7,12,Summer,10.25391,50.25452,8,10.0,817.3,722,21.64323,5
13269,Peterson,2017-07-23,1300,38.82,-104.71,1879,7,13,Summer,8.59985,48.30833,11,10.0,816.7,240,22.42391,5
13270,Peterson,2017-07-23,1400,38.82,-104.71,1879,7,14,Summer,8.8562,45.12344,9,10.0,816.2,240,22.12642,5
13271,Peterson,2017-07-23,1500,38.82,-104.71,1879,7,15,Summer,12.56714,38.12927,6,10.0,815.9,250,7.2269,1
13272,Peterson,2017-07-24,1000,38.82,-104.71,1879,7,10,Summer,13.91602,47.03438,5,10.0,814.5,722,15.44055,3
13273,Peterson,2017-07-24,1100,38.82,-104.71,1879,7,11,Summer,11.99951,50.95192,8,10.0,814.2,722,19.18821,4
13274,Peterson,2017-07-24,1200,38.82,-104.71,1879,7,12,Summer,11.32202,51.59897,11,10.0,813.9,722,21.25452,5
13275,Peterson,2017-07-24,1300,38.82,-104.71,1879,7,13,Summer,10.63232,49.01581,14,10.0,813.7,722,22.6594,5
13276,Peterson,2017-07-24,1400,38.82,-104.71,1879,7,14,Summer,11.61499,47.15775,7,10.0,813.1,722,25.01817,6
13277,Peterson,2017-07-24,1500,38.82,-104.71,1879,7,15,Summer,20.01343,35.43785,10,10.0,813.1,200,3.36048,1
13278,Peterson,2017-07-25,1100,38.82,-104.71,1879,7,11,Summer,7.06787,57.3922,3,10.0,814.2,240,18.23481,4
13279,Peterson,2017-07-25,1200,38.82,-104.71,1879,7,12,Summer,8.40454,53.50739,5,10.0,813.9,240,24.87012,6
13280,Peterson,2017-07-25,1300,38.82,-104.71,1879,7,13,Summer,11.38916,47.05452,13,10.0,813.7,240,18.59808,4
13281,Peterson,2017-07-25,1400,38.82,-104.71,1879,7,14,Summer,16.26587,40.0679,8,10.0,813.1,240,5.14776,1
13282,Peterson,2017-07-25,1500,38.82,-104.71,1879,7,15,Summer,21.77734,34.91669,14,10.0,812.8,150,3.42405,1
13283,Peterson,2017-07-25,1545,38.82,-104.71,1879,7,15,Summer,20.36133,36.71181,13,10.0,812.2,150,4.29505,1
13284,Peterson,2017-07-26,1100,38.82,-104.71,1879,7,11,Summer,11.01685,54.86443,0,10.0,817.3,722,19.15666,4
13285,Peterson,2017-07-26,1200,38.82,-104.71,1879,7,12,Summer,11.76147,53.4671,5,10.0,817.3,47,14.6268,3
13286,Peterson,2017-07-26,1300,38.82,-104.71,1879,7,13,Summer,17.12036,45.13351,0,10.0,816.7,46,4.29275,1
13287,Peterson,2017-07-26,1315,38.82,-104.71,1879,7,13,Summer,22.97974,41.30913,0,10.0,816.7,48,3.37551,1
13288,Peterson,2017-07-26,1400,38.82,-104.71,1879,7,14,Summer,20.36133,41.35948,5,10.0,816.7,45,18.69875,4
13289,Peterson,2017-07-26,1430,38.82,-104.71,1879,7,14,Summer,25.59204,37.4218,6,10.0,816.5,100,4.24383,1
13290,Peterson,2017-07-26,1500,38.82,-104.71,1879,7,15,Summer,24.16382,38.64288,7,10.0,816.5,50,10.726,2
13291,Peterson,2017-07-26,1545,38.82,-104.71,1879,7,15,Summer,42.47437,31.01425,21,10.0,816.5,85,10.46812,2
13292,Peterson,2017-07-27,1000,38.82,-104.71,1879,7,10,Summer,36.42578,35.54108,7,10.0,818.2,250,19.47138,4
13293,Peterson,2017-07-27,1100,38.82,-104.71,1879,7,11,Summer,24.20044,42.5428,8,10.0,818.2,250,24.51201,6
13294,Peterson,2017-07-27,1145,38.82,-104.71,1879,7,11,Summer,27.53296,38.13179,7,10.0,817.9,24,15.82676,3
13295,Peterson,2017-07-27,1200,38.82,-104.71,1879,7,12,Summer,29.31519,38.07388,6,10.0,817.9,24,13.8301,3
13296,Peterson,2017-07-27,1245,38.82,-104.71,1879,7,12,Summer,26.77612,39.42337,8,10.0,817.6,32,20.99159,5
13297,Peterson,2017-07-27,1300,38.82,-104.71,1879,7,13,Summer,25.53101,39.38309,9,10.0,817.6,32,15.30381,3
13298,Peterson,2017-07-27,1400,38.82,-104.71,1879,7,14,Summer,35.71777,32.87735,13,10.0,817.0,32,7.23644,1
13299,Peterson,2017-07-27,1500,38.82,-104.71,1879,7,15,Summer,35.92529,32.87231,11,10.0,816.7,34,8.15687,2
13300,Peterson,2017-07-28,1000,38.82,-104.71,1879,7,10,Summer,13.80005,52.18559,3,10.0,815.6,722,15.38371,3
13301,Peterson,2017-07-28,1100,38.82,-104.71,1879,7,11,Summer,8.94165,57.43752,3,10.0,815.6,722,18.5957,4
13302,Peterson,2017-07-28,1200,38.82,-104.71,1879,7,12,Summer,11.04736,56.68724,3,10.0,815.3,722,24.53788,6
13303,Peterson,2017-07-28,1300,38.82,-104.71,1879,7,13,Summer,31.61621,36.13022,9,10.0,815.3,150,1.5109,1
13304,Peterson,2017-07-28,1400,38.82,-104.71,1879,7,14,Summer,42.74902,31.60088,7,10.0,815.1,100,4.39478,1
13305,Peterson,2017-07-28,1500,38.82,-104.71,1879,7,15,Summer,24.97559,34.86633,6,10.0,814.8,200,7.20573,1
13306,Peterson,2017-07-29,1000,38.82,-104.71,1879,7,10,Summer,75.3418,23.81866,8,10.0,816.7,75,5.64939,1
13307,Peterson,2017-07-29,1100,38.82,-104.71,1879,7,11,Summer,42.40723,35.4454,7,10.0,816.5,110,10.97009,2
13308,Peterson,2017-07-29,1200,38.82,-104.71,1879,7,12,Summer,20.62988,45.12848,5,10.0,816.7,120,20.78989,5
13309,Peterson,2017-07-29,1300,38.82,-104.71,1879,7,13,Summer,15.20996,45.86868,5,10.0,816.5,110,22.78905,5
13310,Peterson,2017-07-29,1430,38.82,-104.71,1879,7,14,Summer,81.53687,21.99837,11,10.0,817.0,55,1.58669,1
13311,Peterson,2017-07-29,1500,38.82,-104.71,1879,7,15,Summer,74.96338,22.56737,15,10.0,817.0,80,6.66569,1
13312,Peterson,2017-07-30,1000,38.82,-104.71,1879,7,10,Summer,31.64062,34.86633,3,10.0,819.0,110,12.07929,3
13313,Peterson,2017-07-30,1100,38.82,-104.71,1879,7,11,Summer,38.00659,32.85469,3,10.0,819.0,722,8.23758,2
13314,Peterson,2017-07-30,1200,38.82,-104.71,1879,7,12,Summer,39.44092,30.979,6,10.0,819.0,110,1.49798,1
13315,Peterson,2017-07-30,1300,38.82,-104.71,1879,7,13,Summer,43.68896,34.21173,5,10.0,818.4,85,10.34661,2
13316,Peterson,2017-07-30,1400,38.82,-104.71,1879,7,14,Summer,35.32715,33.61252,7,10.0,818.4,70,10.03035,2
13317,Peterson,2017-07-30,1415,38.82,-104.71,1879,7,14,Summer,36.33423,32.27814,10,10.0,818.2,80,11.96056,2
13318,Peterson,2017-07-30,1430,38.82,-104.71,1879,7,14,Summer,41.89453,29.75037,15,10.0,818.2,722,6.25319,1
13319,Peterson,2017-07-30,1445,38.82,-104.71,1879,7,14,Summer,49.83521,27.14203,14,10.0,818.2,120,3.49568,1
13320,Peterson,2017-07-30,1500,38.82,-104.71,1879,7,15,Summer,52.55737,25.16563,10,10.0,818.2,95,4.45469,1
13321,Peterson,2017-07-31,1100,38.82,-104.71,1879,7,11,Summer,15.75317,45.10078,14,10.0,819.6,722,19.66429,4
13322,Peterson,2017-07-31,1200,38.82,-104.71,1879,7,12,Summer,14.99023,43.20999,15,10.0,819.3,722,25.56911,6
13323,Peterson,2017-07-31,1300,38.82,-104.71,1879,7,13,Summer,17.95654,39.36798,13,10.0,819.0,240,5.21801,1
13324,Peterson,2017-07-31,1315,38.82,-104.71,1879,7,13,Summer,25.43335,33.63266,20,10.0,818.7,110,3.42247,1
13325,Peterson,2017-07-31,1400,38.82,-104.71,1879,7,14,Summer,44.9646,25.2462,13,10.0,819.3,110,4.54982,1
13326,Peterson,2017-07-31,1445,38.82,-104.71,1879,7,14,Summer,42.0166,28.46886,10,10.0,819.3,110,6.49393,1
13327,Peterson,2017-07-31,1500,38.82,-104.71,1879,7,15,Summer,41.96777,27.82433,13,10.0,819.0,110,10.47833,2
13328,Peterson,2017-08-01,1000,38.82,-104.71,1879,8,10,Summer,13.27515,45.84099,8,10.0,820.4,722,13.21962,3
13329,Peterson,2017-08-01,1100,38.82,-104.71,1879,8,11,Summer,9.61304,51.65939,11,10.0,820.4,722,17.59804,4
13330,Peterson,2017-08-01,1200,38.82,-104.71,1879,8,12,Summer,8.8501,50.28725,6,10.0,820.1,722,22.63647,5
13331,Peterson,2017-08-01,1300,38.82,-104.71,1879,8,13,Summer,14.16626,40.65956,8,10.0,819.8,722,1.82256,1
13332,Peterson,2017-08-01,1400,38.82,-104.71,1879,8,14,Summer,15.02075,38.66051,11,10.0,819.6,722,4.37647,1
13333,Peterson,2017-08-01,1500,38.82,-104.71,1879,8,15,Summer,12.56104,37.3941,17,10.0,819.3,722,18.45048,4
13334,Peterson,2017-08-02,1000,38.82,-104.71,1879,8,10,Summer,13.73901,45.19646,7,10.0,818.2,722,13.9177,3
13335,Peterson,2017-08-02,1100,38.82,-104.71,1879,8,11,Summer,12.62207,47.1653,6,10.0,818.4,722,16.95148,4
13336,Peterson,2017-08-02,1200,38.82,-104.71,1879,8,12,Summer,12.51221,46.40495,14,10.0,817.6,722,7.96581,1
13337,Peterson,2017-08-02,1300,38.82,-104.71,1879,8,13,Summer,13.96484,44.45877,15,10.0,816.7,722,20.61201,5
13338,Peterson,2017-08-02,1415,38.82,-104.71,1879,8,14,Summer,27.58179,29.61945,13,10.0,817.0,150,0.9992,1
13339,Peterson,2017-08-02,1430,38.82,-104.71,1879,8,14,Summer,24.68262,29.68742,16,10.0,816.7,200,20.80682,5
13340,Peterson,2017-08-02,1445,38.82,-104.71,1879,8,14,Summer,26.5564,30.99411,20,10.0,816.5,200,19.47623,4
