Location,Date,Time,Latitude,Longitude,Altitude,Month,Hour,Season,Humidity,Temp,Wind,Visibility,Pressure,Cloud,PolyPwr
Travis,20170621,1100,38.16,-121.56,1,6,11,Summer,33.63037,33.55965,14,10,1004.5,722,19.00378
Travis,20170621,1200,38.16,-121.56,1,6,12,Summer,29.38843,36.70425,13,10,1004.2,722,20.87222
Travis,20170621,1300,38.16,-121.56,1,6,13,Summer,25.50659,40.00999,8,10,1003.5,722,21.24993
Travis,20170621,1400,38.16,-121.56,1,6,14,Summer,21.24634,43.92754,7,10,1002.8,722,20.45992
Travis,20170621,1430,38.16,-121.56,1,6,14,Summer,20.44067,45.10582,8,10,1002.5,722,19.90898
Travis,20170621,1500,38.16,-121.56,1,6,15,Summer,20.37354,45.18135,9,10,1002.1,722,18.94592
Travis,20170622,1000,38.16,-121.56,1,6,10,Summer,27.31323,39.4133,7,10,1003.2,722,15.05766
Travis,20170622,1100,38.16,-121.56,1,6,11,Summer,18.33496,43.80669,17,10,1003.2,722,17.86917
Travis,20170622,1200,38.16,-121.56,1,6,12,Summer,10.30273,41.95366,13,10,1003.2,722,20.83986
Travis,20170622,1300,38.16,-121.56,1,6,13,Summer,9.77783,44.4915,14,10,1002.8,722,20.98925
Travis,20170622,1400,38.16,-121.56,1,6,14,Summer,9.90601,45.77301,13,10,1002.5,722,20.58417
Travis,20170622,1500,38.16,-121.56,1,6,15,Summer,8.91113,47.72171,10,10,1002.1,722,18.73774
Travis,20170623,1000,38.16,-121.56,1,6,10,Summer,47.49146,27.13448,21,10,1007.5,722,16.45547
Travis,20170623,1100,38.16,-121.56,1,6,11,Summer,41.68091,29.7554,23,9.1,1007.5,722,19.63757
Travis,20170623,1200,38.16,-121.56,1,6,12,Summer,36.04736,32.3436,18,10,1007.5,722,21.48577
Travis,20170623,1300,38.16,-121.56,1,6,13,Summer,32.50732,34.82353,22,10,1007.5,722,22.44626
Travis,20170623,1400,38.16,-121.56,1,6,14,Summer,29.38843,36.7395,18,10,1007.2,722,22.08926
Travis,20170623,1500,38.16,-121.56,1,6,15,Summer,28.19214,38.01849,18,10,1006.9,722,20.49004
Travis,20170624,1000,38.16,-121.56,1,6,10,Summer,49.76196,25.18578,22,10,1009.6,722,16.47707
Travis,20170624,1100,38.16,-121.56,1,6,11,Summer,42.63916,28.97491,22,10,1009.2,722,19.47689
Travis,20170624,1200,38.16,-121.56,1,6,12,Summer,38.8916,30.30426,24,10,1009.2,722,21.71226
Travis,20170624,1300,38.16,-121.56,1,6,13,Summer,33.86841,33.55965,21,10,1008.6,722,22.06734
Travis,20170624,1400,38.16,-121.56,1,6,14,Summer,31.19507,34.83612,22,10,1008.2,722,20.52659
Travis,20170624,1500,38.16,-121.56,1,6,15,Summer,30.41382,36.20575,18,10,1007.5,722,18.80939
Travis,20170625,1000,38.16,-121.56,1,6,10,Summer,60.17456,21.9455,28,10,1010.2,722,16.74282
Travis,20170625,1200,38.16,-121.56,1,6,12,Summer,49.3042,26.40434,28,10,1010.2,722,22.2226
Travis,20170625,1300,38.16,-121.56,1,6,13,Summer,44.94019,28.32535,26,10,1010.6,722,23.3276
Travis,20170625,1400,38.16,-121.56,1,6,14,Summer,40.13062,30.29419,24,10,1010.2,722,22.95526
Travis,20170625,1500,38.16,-121.56,1,6,15,Summer,41.02173,30.28412,25,10,1009.9,722,21.70727
Travis,20170626,1000,38.16,-121.56,1,6,10,Summer,54.1748,22.62276,26,10,1012.3,722,17.37928
Travis,20170626,1100,38.16,-121.56,1,6,11,Summer,49.23096,24.54628,25,10,1012.6,722,20.77947
Travis,20170626,1200,38.16,-121.56,1,6,12,Summer,42.93823,26.48994,26,10,1012.6,722,22.79759
Travis,20170626,1300,38.16,-121.56,1,6,13,Summer,37.51831,29.00764,21,10,1012.3,722,23.53371
Travis,20170626,1400,38.16,-121.56,1,6,14,Summer,33.5144,30.9362,22,10,1011.9,722,22.9055
Travis,20170626,1500,38.16,-121.56,1,6,15,Summer,31.72607,31.57066,24,10,1011.3,722,21.53054
Travis,20170627,1000,38.16,-121.56,1,6,10,Summer,49.16382,25.74722,16,10,1010.6,722,16.72302
Travis,20170627,1100,38.16,-121.56,1,6,11,Summer,45.01953,27.09923,17,9.1,1010.6,722,20.36039
Travis,20170627,1200,38.16,-121.56,1,6,12,Summer,41.08276,29.06807,18,7,1010.2,722,22.21587
Travis,20170627,1300,38.16,-121.56,1,6,13,Summer,38.1958,30.99915,17,10,1009.9,722,23.01884
Travis,20170627,1400,38.16,-121.56,1,6,14,Summer,34.86938,32.84462,23,10,1009.2,722,22.56729
Travis,20170627,1500,38.16,-121.56,1,6,15,Summer,35.82153,32.21016,21,10,1008.9,722,21.2649
Travis,20170628,1000,38.16,-121.56,1,6,10,Summer,52.32544,23.92944,18,10,1009.9,722,16.63714
Travis,20170628,1100,38.16,-121.56,1,6,11,Summer,45.89233,26.42448,20,10,1009.9,722,20.22794
Travis,20170628,1200,38.16,-121.56,1,6,12,Summer,41.30859,28.43109,15,10,1009.9,722,22.03188
Travis,20170628,1300,38.16,-121.56,1,6,13,Summer,36.09619,31.54297,16,10,1009.6,722,22.61537
Travis,20170628,1400,38.16,-121.56,1,6,14,Summer,33.01392,33.4816,16,10,1008.9,722,22.22584
Travis,20170628,1500,38.16,-121.56,1,6,15,Summer,32.18994,34.17145,17,10,1008.2,722,20.84147
Travis,20170629,1000,38.16,-121.56,1,6,10,Summer,48.91968,23.937,20,10,1010.9,722,16.6248
Travis,20170629,1100,38.16,-121.56,1,6,11,Summer,46.13037,25.17822,21,10,1010.9,722,20.3048
Travis,20170629,1200,38.16,-121.56,1,6,12,Summer,39.71558,28.38074,18,10,1010.9,722,22.0786
Travis,20170629,1300,38.16,-121.56,1,6,13,Summer,35.57739,30.99411,18,10,1010.6,722,22.74262
Travis,20170629,1400,38.16,-121.56,1,6,14,Summer,32.71484,33.55209,17,10,1009.9,722,22.18258
Travis,20170630,1000,38.16,-121.56,1,6,10,Summer,53.9917,22.58247,22,10,1010.2,722,16.76055
Travis,20170630,1100,38.16,-121.56,1,6,11,Summer,47.79663,25.13794,22,10,1010.2,722,20.02521
Travis,20170630,1200,38.16,-121.56,1,6,12,Summer,42.75513,27.15714,22,10,1009.9,722,22.17485
Travis,20170630,1300,38.16,-121.56,1,6,13,Summer,37.54272,30.3244,18,10,1009.6,722,22.75038
Travis,20170701,1000,38.16,-121.56,1,7,10,Summer,49.37744,23.85895,15,10,1008.9,722,16.5775
Travis,20170701,1100,38.16,-121.56,1,7,11,Summer,41.13159,26.5403,15,10,1008.9,722,19.7019
Travis,20170701,1200,38.16,-121.56,1,7,12,Summer,36.37695,29.62196,14,10,1008.6,722,21.66782
Travis,20170701,1300,38.16,-121.56,1,7,13,Summer,32.9834,31.6185,14,10,1007.9,722,22.52695
Travis,20170701,1400,38.16,-121.56,1,7,14,Summer,30.48096,33.54202,15,10,1007.2,722,21.98952
Travis,20170701,1500,38.16,-121.56,1,7,15,Summer,28.95508,34.80591,14,10,1006.5,722,20.39429
Travis,20170702,1000,38.16,-121.56,1,7,10,Summer,51.0376,24.57397,18,10,1009.2,722,16.57581
Travis,20170702,1100,38.16,-121.56,1,7,11,Summer,43.42041,27.70851,15,10,1009.2,722,20.03439
Travis,20170702,1200,38.16,-121.56,1,7,12,Summer,38.09204,30.36469,17,10,1009.6,722,21.77293
Travis,20170702,1300,38.16,-121.56,1,7,13,Summer,34.06372,32.33101,17,10,1009.2,722,22.52539
Travis,20170702,1400,38.16,-121.56,1,7,14,Summer,31.06689,33.55965,17,10,1009.2,722,22.16163
Travis,20170702,1500,38.16,-121.56,1,7,15,Summer,29.52271,34.21928,17,10,1008.9,722,20.74803
Travis,20170703,1000,38.16,-121.56,1,7,10,Summer,43.70117,26.41441,18,10,1012.6,722,16.40302
Travis,20170703,1100,38.16,-121.56,1,7,11,Summer,38.86108,27.83188,17,10,1013,722,19.69685
Travis,20170703,1200,38.16,-121.56,1,7,12,Summer,32.84302,29.75288,20,10,1012.6,722,21.88996
Travis,20170703,1300,38.16,-121.56,1,7,13,Summer,27.2583,32.24792,22,10,1012.6,722,22.5347
Travis,20170703,1400,38.16,-121.56,1,7,14,Summer,23.82812,34.2067,20,10,1012.3,722,22.20502
Travis,20170703,1500,38.16,-121.56,1,7,15,Summer,18.9209,34.25957,24,10,1011.9,722,20.84171
Travis,20170704,1000,38.16,-121.56,1,7,10,Summer,52.24609,23.22701,17,10,1012.3,722,16.70296
Travis,20170704,1100,38.16,-121.56,1,7,11,Summer,41.6626,27.06902,15,10,1012.3,722,20.11139
Travis,20170704,1200,38.16,-121.56,1,7,12,Summer,31.68335,30.93117,17,10,1011.9,722,21.87903
Travis,20170704,1300,38.16,-121.56,1,7,13,Summer,25.72021,34.15634,15,10,1011.6,722,22.50833
Travis,20170704,1400,38.16,-121.56,1,7,14,Summer,21.79565,34.80591,18,10,1010.9,722,22.39662
Travis,20170704,1500,38.16,-121.56,1,7,15,Summer,15.99121,35.4731,20,10,1010.6,722,20.98142
Travis,20170705,1000,38.16,-121.56,1,7,10,Summer,51.28784,22.61269,24,10,1012.6,722,16.7369
Travis,20170705,1100,38.16,-121.56,1,7,11,Summer,42.98706,26.4119,24,10,1013.3,722,19.7839
Travis,20170705,1200,38.16,-121.56,1,7,12,Summer,34.60693,29.63203,20,10,1012.6,722,21.80974
Travis,20170705,1300,38.16,-121.56,1,7,13,Summer,26.58081,33.63014,16,10,1012.3,722,17.98199
Travis,20170705,1400,38.16,-121.56,1,7,14,Summer,27.37427,32.93022,18,10,1012.3,170,9.92841
Travis,20170705,1500,38.16,-121.56,1,7,15,Summer,25.28687,36.16547,18,10,1011.9,722,21.94315
Travis,20170706,1000,38.16,-121.56,1,7,10,Summer,33.52661,31.58829,9,10,1014.3,722,15.71529
Travis,20170706,1100,38.16,-121.56,1,7,11,Summer,26.53198,35.44289,7,10,1014.3,722,18.56157
Travis,20170706,1200,38.16,-121.56,1,7,12,Summer,19.50684,39.35539,6,10,1014,722,20.17135
Travis,20170706,1300,38.16,-121.56,1,7,13,Summer,17.14478,41.93352,6,10,1013.6,722,20.78776
Travis,20170706,1400,38.16,-121.56,1,7,14,Summer,16.21094,42.50252,9,10,1013,722,20.75327
Travis,20170706,1500,38.16,-121.56,1,7,15,Summer,18.76831,41.28395,15,10,1012.3,722,19.74693
Travis,20170707,1000,38.16,-121.56,1,7,10,Summer,21.12427,36.20575,0,6,1012.6,722,15.2357
Travis,20170707,1100,38.16,-121.56,1,7,11,Summer,16.77856,41.91338,3,10,1012.3,722,17.9757
Travis,20170707,1200,38.16,-121.56,1,7,12,Summer,16.65649,44.57207,0,10,1011.9,722,19.8545
Travis,20170707,1300,38.16,-121.56,1,7,13,Summer,16.40625,45.7579,7,10,1011.6,722,20.6096
Travis,20170707,1400,38.16,-121.56,1,7,14,Summer,13.25073,47.07718,6,10,1010.9,722,19.91493
Travis,20170707,1500,38.16,-121.56,1,7,15,Summer,13.16528,46.51573,0,10,1009.9,722,18.65102
Travis,20170708,1000,38.16,-121.56,1,7,10,Summer,19.78149,36.76468,10,10,1009.2,722,15.30887
Travis,20170708,1100,38.16,-121.56,1,7,11,Summer,16.79688,39.40071,11,10,1008.9,722,18.33107
Travis,20170708,1200,38.16,-121.56,1,7,12,Summer,13.45825,41.86554,14,10,1008.6,722,20.31473
Travis,20170708,1300,38.16,-121.56,1,7,13,Summer,11.69434,42.61833,17,10,1008.2,722,20.79219
Travis,20170708,1400,38.16,-121.56,1,7,14,Summer,9.73511,43.14453,21,10,1007.9,722,20.98082
Travis,20170708,1500,38.16,-121.56,1,7,15,Summer,8.88672,42.0015,22,10,1007.5,722,19.73591
Travis,20170709,1000,38.16,-121.56,1,7,10,Summer,39.26392,28.44368,11,10,1009.2,722,16.0011
Travis,20170709,1100,38.16,-121.56,1,7,11,Summer,30.49316,32.86224,13,10,1008.9,722,19.00252
Travis,20170709,1200,38.16,-121.56,1,7,12,Summer,26.0437,35.42778,10,10,1009.2,722,20.92981
Travis,20170709,1300,38.16,-121.56,1,7,13,Summer,21.875,38.04115,10,10,1008.6,722,21.54504
Travis,20170709,1400,38.16,-121.56,1,7,14,Summer,19.23218,39.97223,14,10,1008.2,722,21.02723
Travis,20170709,1500,38.16,-121.56,1,7,15,Summer,16.52222,40.59158,15,10,1007.2,722,19.43596
Travis,20170710,1000,38.16,-121.56,1,7,10,Summer,44.51904,27.72614,16,10,1008.6,722,16.08443
Travis,20170710,1100,38.16,-121.56,1,7,11,Summer,34.08203,32.22023,14,10,1008.9,722,18.94449
Travis,20170710,1200,38.16,-121.56,1,7,12,Summer,30.63354,34.16641,13,10,1008.6,722,21.09784
Travis,20170710,1300,38.16,-121.56,1,7,13,Summer,27.49634,36.18813,15,10,1008.2,722,21.81143
Travis,20170710,1400,38.16,-121.56,1,7,14,Summer,26.7334,37.38152,18,10,1007.5,722,21.5526
Travis,20170710,1500,38.16,-121.56,1,7,15,Summer,26.66626,36.80748,18,10,1007.2,722,20.25292
Travis,20170711,1000,38.16,-121.56,1,7,10,Summer,46.49658,25.16312,15,10,1008.6,722,16.07838
Travis,20170711,1100,38.16,-121.56,1,7,11,Summer,37.82959,28.9724,17,10,1008.6,722,19.20133
Travis,20170711,1200,38.16,-121.56,1,7,12,Summer,32.26929,31.54297,16,10,1008.2,722,21.22559
Travis,20170711,1300,38.16,-121.56,1,7,13,Summer,30.00488,32.93526,17,10,1008.6,722,22.05404
Travis,20170711,1400,38.16,-121.56,1,7,14,Summer,27.69165,34.2067,17,10,1007.9,722,21.74131
Travis,20170711,1500,38.16,-121.56,1,7,15,Summer,26.42212,34.19914,18,10,1007.5,722,20.50108
Travis,20170712,1000,38.16,-121.56,1,7,10,Summer,41.33301,27.1521,13,10,1010.6,722,15.49957
Travis,20170712,1100,38.16,-121.56,1,7,11,Summer,34.7168,29.66476,14,10,1010.2,722,19.0618
Travis,20170712,1200,38.16,-121.56,1,7,12,Summer,29.41284,32.23785,13,10,1010.2,722,20.80273
Travis,20170712,1300,38.16,-121.56,1,7,13,Summer,25.23193,33.58734,15,10,1010.2,722,21.78173
Travis,20170712,1400,38.16,-121.56,1,7,14,Summer,24.25537,35.43785,15,10,1009.6,722,21.45423
Travis,20170712,1500,38.16,-121.56,1,7,15,Summer,21.95435,36.78734,15,10,1009.2,722,19.77069
Travis,20170713,1000,38.16,-121.56,1,7,10,Summer,50.84839,24.47327,16,10,1011.9,722,15.77014
Travis,20170713,1100,38.16,-121.56,1,7,11,Summer,41.02173,27.78404,14,10,1011.9,722,19.16925
Travis,20170713,1200,38.16,-121.56,1,7,12,Summer,32.70264,31.56059,14,10,1011.6,722,20.93682
Travis,20170713,1300,38.16,-121.56,1,7,13,Summer,29.74854,33.58231,14,10,1011.6,722,21.77874
Travis,20170713,1400,38.16,-121.56,1,7,14,Summer,26.94702,35.50583,14,10,1011.3,722,21.23202
Travis,20170713,1500,38.16,-121.56,1,7,15,Summer,24.62769,36.84525,15,10,1010.6,722,19.74318
Travis,20170714,1000,38.16,-121.56,1,7,10,Summer,39.5813,28.42102,11,10,1012.6,722,15.2607
Travis,20170714,1100,38.16,-121.56,1,7,11,Summer,34.45435,30.90347,11,10,1012.6,722,19.19555
Travis,20170714,1200,38.16,-121.56,1,7,12,Summer,28.91235,33.56972,13,10,1013,722,16.43371
Travis,20170714,1300,38.16,-121.56,1,7,13,Summer,24.59106,36.78482,13,10,1012.6,722,21.70972
Travis,20170714,1400,38.16,-121.56,1,7,14,Summer,21.54541,38.65295,15,10,1012.3,722,21.35652
Travis,20170714,1500,38.16,-121.56,1,7,15,Summer,19.12842,39.27734,15,10,1011.9,722,19.91789
Travis,20170715,1000,38.16,-121.56,1,7,10,Summer,33.45947,33.48663,0,10,1013,722,14.7522
Travis,20170715,1100,38.16,-121.56,1,7,11,Summer,25.89111,38.66051,8,10,1013,722,17.97748
Travis,20170715,1200,38.16,-121.56,1,7,12,Summer,24.43848,39.33777,3,10,1012.6,722,19.79143
Travis,20170715,1300,38.16,-121.56,1,7,13,Summer,19.92188,42.58057,6,10,1012.3,722,20.2876
Travis,20170715,1400,38.16,-121.56,1,7,14,Summer,16.61377,46.47545,0,9.1,1011.6,722,18.96108
Travis,20170715,1500,38.16,-121.56,1,7,15,Summer,16.96167,46.41754,5,10,1011.3,722,18.19353
Travis,20170716,1000,38.16,-121.56,1,7,10,Summer,25.79346,37.42935,9,10,1009.6,722,14.84629
Travis,20170716,1100,38.16,-121.56,1,7,11,Summer,15.271,42.59064,3,10,1009.2,722,17.42831
Travis,20170716,1200,38.16,-121.56,1,7,12,Summer,14.87427,45.76294,0,10,1008.9,722,19.19337
Travis,20170716,1300,38.16,-121.56,1,7,13,Summer,14.19678,46.42006,10,10,1008.2,722,20.27711
Travis,20170716,1330,38.16,-121.56,1,7,13,Summer,13.2019,45.22919,14,10,1008.2,722,20.47625
Travis,20170716,1400,38.16,-121.56,1,7,14,Summer,12.42676,45.82085,8,10,1007.9,722,20.04949
Travis,20170716,1500,38.16,-121.56,1,7,15,Summer,11.54175,46.51321,9,10,1007.2,722,18.78904
Travis,20170717,1000,38.16,-121.56,1,7,10,Summer,32.03735,30.91354,15,10,1007.2,722,15.33096
Travis,20170717,1100,38.16,-121.56,1,7,11,Summer,24.85352,34.81598,15,10,1007.2,722,18.54812
Travis,20170717,1200,38.16,-121.56,1,7,12,Summer,22.52808,35.53856,15,10,1007.5,722,20.69516
Travis,20170717,1300,38.16,-121.56,1,7,13,Summer,21.44165,37.49985,20,10,1007.2,722,21.5946
Travis,20170717,1400,38.16,-121.56,1,7,14,Summer,19.93408,38.67813,18,10,1006.9,722,21.22773
Travis,20170717,1500,38.16,-121.56,1,7,15,Summer,19.06738,39.30756,20,10,1006.5,722,19.72738
Travis,20170718,1000,38.16,-121.56,1,7,10,Summer,53.58276,21.35635,22,10,1011.6,722,16.1811
Travis,20170718,1100,38.16,-121.56,1,7,11,Summer,41.38184,25.75729,28,10,1011.6,722,19.70227
Travis,20170718,1200,38.16,-121.56,1,7,12,Summer,33.34351,27.77397,24,10,1011.6,722,21.75458
Travis,20170718,1300,38.16,-121.56,1,7,13,Summer,30.51147,30.39993,26,10,1011.6,722,22.48485
Travis,20170718,1400,38.16,-121.56,1,7,14,Summer,31.47583,30.94376,18,10,1011.9,722,22.58839
Travis,20170718,1500,38.16,-121.56,1,7,15,Summer,26.92261,33.55965,22,10,1010.9,722,20.45282
Travis,20170719,1000,38.16,-121.56,1,7,10,Summer,45.37354,26.44211,15,10,1012.3,722,15.57011
Travis,20170719,1100,38.16,-121.56,1,7,11,Summer,33.76465,31.05705,13,10,1012.6,722,18.6977
Travis,20170719,1200,38.16,-121.56,1,7,12,Summer,28.79639,34.23439,10,10,1012.3,722,20.52733
Travis,20170719,1300,38.16,-121.56,1,7,13,Summer,23.80371,36.81503,9,10,1011.9,722,21.14699
Travis,20170719,1400,38.16,-121.56,1,7,14,Summer,21.37451,38.70834,7,10,1011.6,722,21.00628
Travis,20170719,1500,38.16,-121.56,1,7,15,Summer,20.44067,38.73352,13,10,1010.9,722,19.69376
Travis,20170720,1000,38.16,-121.56,1,7,10,Summer,44.2749,26.52016,15,10,1013.3,722,15.48367
Travis,20170720,1100,38.16,-121.56,1,7,11,Summer,35.73608,30.29671,13,10,1013.3,722,18.78486
Travis,20170720,1200,38.16,-121.56,1,7,12,Summer,31.81152,32.29828,13,10,1013.3,722,20.69474
Travis,20170720,1300,38.16,-121.56,1,7,13,Summer,28.31421,34.84367,13,10,1013,722,21.40898
Travis,20170720,1400,38.16,-121.56,1,7,14,Summer,26.13525,36.11008,13,10,1012.3,722,21.23633
Travis,20170720,1500,38.16,-121.56,1,7,15,Summer,25.77515,36.77727,14,10,1011.6,722,19.72212
Travis,20170721,1000,38.16,-121.56,1,7,10,Summer,39.2395,27.83188,14,10,1011.9,722,15.32612
Travis,20170721,1100,38.16,-121.56,1,7,11,Summer,32.13501,31.67892,10,10,1012.3,722,18.43864
Travis,20170721,1200,38.16,-121.56,1,7,12,Summer,27.12402,34.88647,9,10,1011.6,722,20.25745
Travis,20170721,1300,38.16,-121.56,1,7,13,Summer,24.01123,38.01849,10,10,1011.3,722,20.96585
Travis,20170721,1400,38.16,-121.56,1,7,14,Summer,21.14868,40.00999,9,10,1010.6,722,20.45667
Travis,20170721,1500,38.16,-121.56,1,7,15,Summer,21.05103,39.93195,10,10,1009.9,722,19.48786
Travis,20170722,1000,38.16,-121.56,1,7,10,Summer,38.64136,29.76044,11,10,1009.9,722,15.12895
Travis,20170722,1100,38.16,-121.56,1,7,11,Summer,29.76074,35.42274,8,10,1009.6,722,18.03624
Travis,20170722,1200,38.16,-121.56,1,7,12,Summer,22.80273,40.64697,0,10,1009.2,722,19.54676
Travis,20170722,1300,38.16,-121.56,1,7,13,Summer,17.51099,43.29308,0,10,1008.6,722,20.37453
Travis,20170722,1400,38.16,-121.56,1,7,14,Summer,13.20801,45.74028,0,10,1007.9,722,19.62647
Travis,20170722,1500,38.16,-121.56,1,7,15,Summer,15.01465,46.46286,0,10,1007.2,722,18.55386
Travis,20170723,1000,38.16,-121.56,1,7,10,Summer,29.77905,32.84462,13,10,1006.9,722,14.38377
Travis,20170723,1100,38.16,-121.56,1,7,11,Summer,21.41724,36.15791,11,10,1006.5,722,17.66243
Travis,20170723,1200,38.16,-121.56,1,7,12,Summer,19.25049,39.32266,8,10,1006.5,722,19.65594
Travis,20170723,1300,38.16,-121.56,1,7,13,Summer,15.33203,40.68726,8,10,1006.2,722,20.65309
Travis,20170723,1400,38.16,-121.56,1,7,14,Summer,13.18359,42.60826,11,10,1005.2,722,20.2201
Travis,20170723,1500,38.16,-121.56,1,7,15,Summer,11.04736,43.30315,13,10,1004.5,722,18.98296
Travis,20170724,1000,38.16,-121.56,1,7,10,Summer,47.5708,25.17319,20,10,1006.9,722,15.52075
Travis,20170724,1200,38.16,-121.56,1,7,12,Summer,32.33643,29.66476,21,10,1006.9,722,21.19315
Travis,20170724,1300,38.16,-121.56,1,7,13,Summer,29.73633,30.95131,21,10,1006.9,722,22.36258
Travis,20170724,1400,38.16,-121.56,1,7,14,Summer,30.14526,32.2303,18,10,1006.5,722,21.72697
Travis,20170724,1500,38.16,-121.56,1,7,15,Summer,27.21558,33.52188,21,10,1005.9,722,20.09782
Travis,20170725,1000,38.16,-121.56,1,7,10,Summer,47.03979,25.19081,18,10,1010.6,722,14.8838
Travis,20170725,1100,38.16,-121.56,1,7,11,Summer,38.81836,28.46634,17,10,1010.6,722,18.4708
Travis,20170725,1200,38.16,-121.56,1,7,12,Summer,33.1665,31.03943,16,10,1010.2,722,20.48454
Travis,20170725,1300,38.16,-121.56,1,7,13,Summer,29.79736,33.54958,15,10,1009.9,722,21.33843
Travis,20170725,1400,38.16,-121.56,1,7,14,Summer,25.74463,34.9041,14,10,1009.6,722,20.98609
Travis,20170725,1500,38.16,-121.56,1,7,15,Summer,21.97266,36.14532,17,10,1008.9,722,19.4116
Travis,20170726,1000,38.16,-121.56,1,7,10,Summer,47.99194,25.75729,18,10,1013.3,722,14.92838
Travis,20170726,1100,38.16,-121.56,1,7,11,Summer,42.10205,28.37318,20,10,1013,722,18.69667
Travis,20170726,1200,38.16,-121.56,1,7,12,Summer,31.10962,32.2303,15,10,1012.6,722,20.3766
Travis,20170726,1300,38.16,-121.56,1,7,13,Summer,27.0752,34.92424,14,10,1012.6,722,21.13598
Travis,20170726,1500,38.16,-121.56,1,7,15,Summer,20.94727,38.0336,14,10,1011.3,722,19.4726
Travis,20170727,1000,38.16,-121.56,1,7,10,Summer,39.16626,29.73526,11,10,1011.6,722,14.39716
Travis,20170727,1100,38.16,-121.56,1,7,11,Summer,30.26733,34.2067,8,10,1011.6,722,17.56718
Travis,20170727,1200,38.16,-121.56,1,7,12,Summer,24.67041,38.04871,8,10,1010.9,722,19.44527
Travis,20170727,1300,38.16,-121.56,1,7,13,Summer,20.99609,39.93446,9,10,1010.6,722,20.24032
Travis,20170727,1400,38.16,-121.56,1,7,14,Summer,19.41528,40.6369,8,10,1009.9,722,20.00081
Travis,20170727,1500,38.16,-121.56,1,7,15,Summer,15.979,42.5428,10,10,1009.2,722,18.76117
Travis,20170728,1100,38.16,-121.56,1,7,11,Summer,37.12158,30.25894,18,10,1008.9,722,18.47981
Travis,20170728,1200,38.16,-121.56,1,7,12,Summer,32.36694,33.51936,17,10,1008.6,722,20.3311
Travis,20170728,1300,38.16,-121.56,1,7,13,Summer,27.63062,35.4454,16,10,1008.2,722,21.2177
Travis,20170728,1400,38.16,-121.56,1,7,14,Summer,26.2146,36.18561,15,10,1007.9,722,21.20049
Travis,20170728,1500,38.16,-121.56,1,7,15,Summer,25.06714,37.47971,18,10,1007.2,722,19.71553
Travis,20170729,1000,38.16,-121.56,1,7,10,Summer,50.71411,24.5211,15,10,1011.3,722,15.01938
Travis,20170729,1100,38.16,-121.56,1,7,11,Summer,41.3208,28.35304,13,10,1011.6,722,18.5302
Travis,20170729,1200,38.16,-121.56,1,7,12,Summer,36.44409,30.34454,15,10,1011.3,722,20.80117
Travis,20170729,1300,38.16,-121.56,1,7,13,Summer,31.21338,32.29576,14,10,1011.3,722,21.5216
Travis,20170729,1400,38.16,-121.56,1,7,14,Summer,28.71094,34.13368,16,10,1010.9,722,21.37602
Travis,20170729,1500,38.16,-121.56,1,7,15,Summer,29.43726,34.21928,17,10,1010.6,722,19.80108
Travis,20170730,1000,38.16,-121.56,1,7,10,Summer,54.03442,23.29247,18,10,1014.3,722,14.96114
Travis,20170730,1100,38.16,-121.56,1,7,11,Summer,44.54956,27.09923,17,10,1014,722,18.16144
Travis,20170730,1200,38.16,-121.56,1,7,12,Summer,37.12158,30.90347,16,10,1013.6,722,20.2834
Travis,20170730,1300,38.16,-121.56,1,7,13,Summer,31.04248,33.54958,17,10,1013,722,21.12949
Travis,20170730,1400,38.16,-121.56,1,7,14,Summer,24.18823,35.46303,16,10,1012.6,722,20.68602
Travis,20170731,1000,38.16,-121.56,1,7,10,Summer,45.73975,26.50002,16,10,1013.3,722,14.49003
Travis,20170731,1100,38.16,-121.56,1,7,11,Summer,36.73706,30.33447,16,10,1013,722,17.74647
Travis,20170731,1200,38.16,-121.56,1,7,12,Summer,32.37305,33.48663,14,10,1012.6,722,19.78792
Travis,20170731,1300,38.16,-121.56,1,7,13,Summer,27.76489,36.17302,11,10,1011.9,722,20.55602
Travis,20170801,1000,38.16,-121.56,1,8,10,Summer,37.78687,30.92361,10,10,1008.9,722,13.3801
Travis,20170801,1100,38.16,-121.56,1,8,11,Summer,28.93066,35.46303,8,10,1008.6,722,16.48555
Travis,20170801,1200,38.16,-121.56,1,8,12,Summer,24.22485,39.42337,7,10,1008.2,722,18.33234
Travis,20170801,1300,38.16,-121.56,1,8,13,Summer,21.38062,42.53273,8,10,1007.5,722,18.85001
Travis,20170801,1400,38.16,-121.56,1,8,14,Summer,20.09888,43.20244,13,10,1006.9,722,18.83333
Travis,20170801,1500,38.16,-121.56,1,8,15,Summer,19.89746,42.50755,16,10,1006.5,722,17.73682
Travis,20170802,1100,38.16,-121.56,1,8,11,Summer,26.14136,37.45201,8,10,1008.9,722,16.56265
Travis,20170802,1200,38.16,-121.56,1,8,12,Summer,20.34302,41.33682,8,10,1008.6,722,18.68613
Travis,20170802,1300,38.16,-121.56,1,8,13,Summer,18.62793,41.87561,10,10,1008.2,722,19.6259
Travis,20170802,1400,38.16,-121.56,1,8,14,Summer,21.74072,41.29654,16,10,1007.5,722,19.41665
Travis,20170802,1500,38.16,-121.56,1,8,15,Summer,22.27783,38.1192,25,10,1007.2,722,18.35985
Travis,20170803,1100,38.16,-121.56,1,8,11,Summer,29.11377,32.29576,17,10,1009.9,722,11.07617
